,original idx,rxn_smiles,barrier
5883,6913,[NH2:1][c:2]1[cH:3][nH:4][c:5]([NH2:6])[cH:7]1>>[NH2:1][C:2]1=[C-:3][NH:4][C+:5]([NH2:6])[CH2:7]1,78.32093
5884,6914,[NH2:1][c:2]1[cH:3][nH:4][c:5]([NH2:6])[cH:7]1>>[NH2:1][c:2]1[cH:3][n:4][c-:5]([NH3+:6])[cH:7]1,50.71871
5885,6915,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[nH:6][cH:7]1>>[NH2:1][C:2]1=[CH:3][C@:4]2([NH2:5])[NH:6][C@H:7]12,79.10802
5886,6916,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[nH:6][cH:7]1>>[NH2:1][C:2]1=[C:3]=[C:4]([NH2:5])[NH:6][CH2:7]1,81.68596
5887,6917,[NH2:1][c:2]1[cH:3][nH:4][c:5]([NH2:6])[cH:7]1>>[NH2:1][C@:2]12[C@@H:3]3[NH:4][C@@:5]1([NH2:6])[C@H:7]23,123.68873
5888,6918,[NH2:1][c:2]1[cH:5][c:4]([NH2:3])[cH:6][nH:7]1>>[NH2:1][C:2][NH:3][C@H:4]1[CH:5]=[C:6]1[NH2:7],120.12416
5889,6919,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[nH:6][cH:7]1>>[NH2:1][C:2]1=[C-:3][C@H:4]([NH2:5])[NH:6][CH+:7]1,68.5095
5890,6920,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[cH:6][nH:7]1>>[NH-:1][C:2]1=[CH:3][C@@H:4]([NH2:5])[CH:6]=[NH+:7]1,84.39225
5891,6921,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[cH:6][nH:7]1>>[NH:1]=[C:2]1[CH:3]=[C:4]([NH2:5])[CH-:6][NH2+:7]1,67.67858000000001
5892,6922,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[cH:6][nH:7]1>>[NH2:1][C:2]1=[CH:3][C@H:4]([NH2:5])[C:6][NH:7]1,56.49241
5893,6923,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[nH:6][cH:7]1>>[NH2:1][C:2]1=[CH:3][C:4]([NH2:5])=[N:6][CH2:7]1,39.17481
5894,6924,[NH2:1][c:2]1[cH:3][c:4]([NH2:5])[nH:6][cH:7]1>>[NH2:1][C:2]1=[CH:3][C@H:4]([NH2:5])[N:6]=[CH:7]1,43.58237
5895,6925,[NH2:1][c:2]1[nH:3][cH:4][c:5]([NH2:7])[cH:6]1>>[NH2:1][C-:2]=[NH+:3][CH-:4][C:5]1=[CH:6][NH2+:7]1,125.56597
5896,6926,[CH:1]#[C:2][CH2:3][CH2:4][NH:5][CH:6]=[O:7]>>[CH:1]#[C:2][CH2:3][CH2:4][NH2:5].[C-:6]#[O+:7],80.93491
5897,6927,[CH:1]#[C:2][CH2:3][CH2:7][NH:6][CH:5]=[O:4]>>[CH:1]#[C:2][CH2:3][O+:4]=[CH:5][NH:6][CH2-:7],83.24993
5898,6928,[NH:2]([CH:3]=[O:4])[CH2:8][CH2:7][C:6]#[CH:5]>>[H:1]/[N:2]=[CH:3]\[O:4][CH:5]=[C:6]1[CH2:7][CH2:8]1,94.78784
5899,6929,[NH:2]([CH:3]=[O:4])[CH2:5][CH2:6][C:7]#[CH:8]>>[H:1]/[N:2]=[CH:3]/[O:4][CH2:5][CH2:6][C:7]#[CH:8],70.54599
5900,6930,[CH2:1]([C:2]#[CH:3])[CH2:4][NH:5][CH:6]=[O:7]>>[CH2:1]=[C:2]=[CH2:3].[CH2:4]=[N:5][CH:6]=[O:7],54.12987
5901,6931,[O:1]=[CH:2][NH:7][CH2:6][CH2:5][C:4]#[CH:3]>>[OH:1][C@@H:2]1[CH:3]=[C:4]=[CH:5][CH2:6][NH:7]1,61.38465
5902,6932,[CH:1]#[C:2][CH2:3][CH2:4][NH:5][CH:6]=[O:7]>>[CH2:1]=[C:2]=[CH:3][CH2:4][NH:5][CH:6]=[O:7],80.45141
5903,6933,[CH:1](=[O:2])[NH:4][CH2:5][CH2:6][C:7]#[CH:8]>>[CH2:1]=[O:2].[H:3]/[N:4]=[CH:5]\[CH2:6][C:7]#[CH:8],84.71323000000002
5904,6934,[CH:1]#[C:2][CH2:6][CH2:5][NH:4][CH:3]=[O:7]>>[CH:1]#[C:2][C@@H:3]1[NH:4][CH2:5][CH2:6][O:7]1,114.43319
5905,6935,[O:1]=[CH:4][NH:7][CH2:6][CH2:5][C:2]#[CH:3]>>[O:1]=[CH:2]/[CH:3]=[C:4]1/[CH2:5][CH2:6][NH:7]1,77.94785999999998
5906,6936,[CH:1]#[C:2][CH2:3][CH2:6][NH:7][CH:4]=[O:5]>>[CH2:1]=[C:2]=[CH:3][CH:4]=[O:5].[CH2:6]=[NH:7],60.5996
5907,6937,[CH:1]#[C:2][CH2:3][CH2:4][NH:5][CH:6]=[O:7]>>[CH:1]#[C:2][CH:3]=[CH:4][NH:5][CH+:6][O-:7].[H:8][H:9],104.89899
5908,6938,[CH:1]#[C:2][CH2:3][CH2:7][NH:6][CH:5]=[O:4]>>[CH2:1]=[C:2]=[CH:3][O+:4]=[CH:5][NH:6][CH2-:7],92.30865
5909,6939,[CH:1]#[C:2][CH2:3][CH2:4][NH:5][CH:6]=[O:7]>>[CH:1]#[C:2][CH2:3][CH2:4][N:5]=[C:6]=[O:7].[H:8][H:9],80.11139
5910,6940,[CH:1]#[C:2][CH2:3][CH2:4][NH:5][CH:6]=[O:7]>>[CH:1]#[C:2][CH2:3][CH2:4][NH:5][C:6][OH:7],72.61976
5911,6941,[CH2:1]([CH2:3][C:2]#[CH:4])[NH:6][CH:7]=[O:8]>>[CH:1]#[C:2][CH:3]=[CH2:4].[H:5]/[N:6]=[CH:7]/[OH:8],56.38394
5912,6942,[CH:1]#[C:2][CH2:3][CH2:4][NH:5][CH:6]=[O:7]>>[CH:1]#[C:2][CH2:3][CH2:4]/[N:5]=[CH:6]/[OH:7],45.64503
5913,6943,[C:1](#[N:2])[C@@H:3]1[NH:4][C:5]1([CH3:6])[CH3:7]>>[C-:1]#[N+:2][C@@H:3]1[NH:4][C:5]1([CH3:6])[CH3:7],58.77141
5914,6944,[N:2]#[C:3][C@H:8]1[C:5]([CH3:4])([CH3:6])[NH:7]1>>[H:1]/[N:2]=[C:3]1\[CH2:4][C@@:5]2([CH3:6])[NH:7][C@@H:8]12,99.94288
5915,6945,[CH3:1][C:2]1([CH3:3])[NH:4][C@H:5]1[C:6]#[N:7]>>[CH3:1][C:2]1([CH3:3])[NH:4][C:5]1=[C:6]=[NH:7],105.74588
5916,6946,[C@@H:1]1([C:6]#[N:7])[NH:2][C:3]1([CH3:4])[CH3:5]>>[CH:1][NH:2][C:3]([CH3:4])([CH3:5])[C:6]#[N:7],80.76038
5917,6947,[CH3:1][C:2]1([CH3:3])[NH:4][C@H:5]1[C:6]#[N:7]>>[CH3:1][CH:2]([CH3:3])[NH:4][C+:5]=[C:6]=[N-:7],72.57692
5918,6948,[CH3:1][C:2]1([CH3:7])[C@H:3]([C:4]#[N:5])[NH:6]1>>[CH3:1][C-:2]1[C@H:3]([C:4]#[N:5])[NH+:6]1[CH3:7],106.73991
5919,6949,[CH3:1][C:2]1([CH3:3])[NH:4][C@H:5]1[C:6]#[N:7]>>[CH3:1][C:2]([CH3:3])=[N:4][CH2:5][C:6]#[N:7],69.57696
5920,6950,[CH3:1][C:2]1([CH3:3])[C@H:4]([C:5]#[N:6])[NH:7]1>>[CH3:1][C:2]1([CH3:3])[CH:4]=[C:5]=[N:6][NH:7]1,89.28995
5921,6951,[CH3:1][C:2]1([CH3:3])[C@H:6]([C:5]#[N:4])[NH:7]1>>[CH3:1][C:2]1([CH3:3])[N:4]=[C:5]=[CH:6][NH:7]1,90.14695
5922,6952,[CH3:1][C:2]1([CH3:3])[NH:5][C@H:6]1[C:7]#[N:8]>>[CH2:1]=[CH:2][CH3:3].[H:4]/[N:5]=[CH:6]\[C:7]#[N:8],85.84673000000002
5923,6953,[CH3:1][C:2]1([CH3:3])[C@H:6]([C:5]#[N:4])[NH:7]1>>[CH3:1][C@H:2]1[CH2:3][N:4]=[C:5]=[CH:6][NH:7]1,87.38136999999998
5924,6954,[CH3:1][C:2]1([CH3:3])[NH:4][C@H:5]1[C:6]#[N:7]>>[CH3:1][C+:2]([CH3:3])[NH:4][CH:5]=[C:6]=[N-:7],39.02766
5925,6955,[CH3:1][C:2]1([CH3:3])[NH:4][C@H:5]1[C:6]#[N:7]>>[CH2:1]=[C:2]([CH3:3])[NH:4][C@@H:5]1[CH:6]=[N:7]1,84.04696
5926,6956,[CH3:1][C:2]1([CH3:3])[C@H:4]([C:6]#[N:7])[NH:5]1>>[CH3:1][C:2]1([CH3:3])[CH-:4][NH+:5]1[C:6]#[N:7],90.47793
5927,6957,[CH2:1]([CH3:2])[C@H:6]([CH2:5][C:4]#[N:3])[OH:7]>>[CH2:1]=[CH2:2].[N:3]#[C:4]/[CH:5]=[CH:6]/[OH:7].[H:8][H:9],93.50774
5928,6958,[CH2:1]([C:2]#[N:3])[C@@H:6]([CH2:5][CH3:4])[OH:7]>>[CH2:1]=[C:2]=[NH:3].[CH3:4][CH2:5][CH:6]=[O:7],47.99801
5929,6959,[N:1]#[C:2][CH2:3][C@H:5]([OH:4])[CH2:6][CH3:7]>>[N:1]#[C:2][CH2:3][OH:4].[CH:5][CH2:6][CH3:7],130.00887
5930,6960,[C:1](#[N:2])[CH2:3][C@H:4]([OH:5])[CH2:6][CH3:7]>>[C-:1]#[N+:2][CH2:3][C@H:4]([OH:5])[CH2:6][CH3:7],60.00004000000001
5931,6961,[CH3:1][CH2:2][C@@H:3]([OH:4])[CH2:5][C:6]#[N:7]>>[CH3:1][CH2:2][C@@H:3]([OH:4])[CH:5]=[C:6]=[NH:7],90.72856
5932,6962,[CH2:1]([CH3:2])[C@H:6]([CH2:3][C:4]#[N:5])[OH:7]>>[CH2:1]=[CH:2][CH2:3][C:4]#[N:5].[CH3:6][OH:7],109.90468
5933,6963,[CH3:1][CH2:5][C@H:6]([CH2:4][C:3]#[N:2])[OH:7]>>[CH4:1].[N:2]#[C:3][CH2:4][CH2:5][CH:6]=[O:7],103.00392
5934,6964,[CH3:1][CH2:2][C@@H:3]([OH:4])[CH2:5][C:6]#[N:7]>>[CH3:1][CH2:2][C:3](=[O:4])[CH2:5][C:6]#[N:7].[H:8][H:9],92.90725
5935,6965,[N:2]#[C:3][CH2:8][C@@H:6]([CH2:5][CH3:4])[OH:7]>>[H:1]/[N:2]=[C:3]1\[CH2:4][CH2:5][C@@H:6]([OH:7])[CH2:8]1,93.93782
5936,6966,[CH2:1]([CH3:2])[C@H:6]([CH2:5][C:4]#[N:3])[OH:7]>>[CH2:1]=[CH2:2].[N:3]#[C:4][CH2:5][CH:6]=[O:7].[H:8][H:9],85.99972
5937,6968,[N:2]#[C:3][CH2:4][C@@H:5]([CH2:6][CH3:7])[OH:8]>>[H:1]/[N:2]=[C:3]1/[CH2:4][C@@H:5]([CH2:6][CH3:7])[O:8]1,75.44756
5938,6969,[CH2:1]([C:2]#[N:3])[C@@H:6]([CH2:5][CH3:4])[OH:7]>>[CH3:1][C@@H:2]1[NH:3][C:4][CH2:5][C@@H:6]1[OH:7],91.69093
5939,6970,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH3+:1][C:2]1=[C:3]=[N:4][CH:5]=[N:6][N-:7]1,76.97155
5940,6971,[n:1]1[n:2][cH:3][n:4][cH:5][c:6]1[NH2:7]>>[N-:1]=[N+:2]=[CH:3][N:4]=[C:5]=[CH:6][NH2:7],96.45586
5941,6972,[NH2:1][c:2]1[n:3][n:4][cH:5][n:6][cH:7]1>>[NH2:1][C:2]1=[N:3][N:4]2[CH:5]=[N:6][C@@H:7]12,90.01353
5942,6973,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH2:1][C:2]1=[CH:3][N:4]=[C:5]=[NH+:6][N-:7]1,83.32200999999998
5943,6974,[n:2]1[cH:3][c:4]([NH2:5])[n:6][n:7][cH:8]1>>[H:1]/[N:2]=[CH:3]\[C:4]([NH2:5])=[N:6]/[N+:7]#[C-:8],87.47916
5944,6975,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH2:1][C@:2]12[C@@H:3]3[N:4]=[CH:5][N:6]1[N:7]23,70.93731
5945,6976,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH2:1][C:2]1=[C:3]=[NH+:4][CH:5]=[N:6][N-:7]1,82.99457
5946,6977,[cH:1]1[n:2][cH:3][c:4]([NH2:5])[n:6][n:7]1>>[CH:1]#[N+:2][CH:3]=[C:4]([NH2:5])[N:6]=[N-:7],77.36135999999998
5947,6978,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH2:1][C:2]1=[C:3]=[N:4][CH:5]=[N:6][NH:7]1,108.19951
5948,6979,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH2:1][c:2]1[cH:3][n:4]2[cH:5][n:6][n:7]12,106.56821
5949,6980,[c:1]1([NH2:2])[cH:3][n:4][cH:6][n:5][n:7]1>>[C-:1]#[N+:2][CH:3]=[N+:4]=[N:5][CH-:6][NH2:7],101.96065
5950,6981,[NH2:1][c:2]1[n:3][n:4][cH:5][n:6][cH:7]1>>[NH2:1][C:2]1=[N:3][N:4]=[C:5]=[N:6][CH2:7]1,114.82349
5951,6982,[NH2:1][c:2]1[cH:3][n:4][cH:5][n:6][n:7]1>>[NH2:1][C:2]1=[CH:3][NH+:4]=[C:5]=[N:6][N-:7]1,91.84797
5952,6983,[c:1]1([NH2:2])[cH:3][n:4][cH:6][n:7][n:5]1>>[CH:1]#[N:2].[CH:3]#[N:4].[N:5]#[C:6][NH2:7],80.54217
5953,6984,[NH2:2][c:3]1[cH:4][n:5][cH:6][n:7][n:8]1>>[H:1]/[N:2]=[C:3]1/[CH2:4][N:5]=[CH:6][N:7]=[N:8]1,80.55389
5954,6985,[cH:1]1[n:2][n:3][c:4]([NH2:5])[cH:6][n:7]1>>[CH:1]#[N+:2][N-:3][C@@:4]1([NH2:5])[CH:6]=[N:7]1,97.93399
5955,6986,[NH2:2][c:3]1[cH:4][n:5][cH:6][n:7][n:8]1>>[H:1]/[N:2]=[C:3]1\[CH:4]=[N:5][CH2:6][N:7]=[N:8]1,87.69341999999997
5956,6987,[n:1]1[n:2][cH:3][n:7][cH:6][c:5]1[NH2:4]>>[N:1]#[N+:2][CH-:3]/[N:4]=[CH:5]/[C:6][NH2:7],93.49358
5957,6988,[cH:1]1[n:2][cH:3][c:4]([NH2:7])[n:5][n:6]1>>[CH:1]#[N+:2][CH:3]=[C-:4][NH2:5].[N:6]#[N:7],72.69419
5958,6989,[CH2:1]([NH2:2])[C@@:4]([CH3:3])([OH:5])[C:6]#[N:7]>>[CH2:1]=[NH:2].[CH3:3][C:4]([OH:5])=[C:6]=[NH:7],57.68632
5959,6990,[CH3:1][C@@:2]([C:3]#[N:4])([OH:5])[CH2:6][NH2:7]>>[CH3:1][C:2](=[C:3]=[N:4][OH:5])[CH2:6][NH2:7],90.51166
5960,6991,[CH3:1][C@:2]([OH:3])([C:4]#[N:5])[CH2:7][NH2:6]>>[CH3:1][C@:2]1([OH:3])[C:4][NH:5][NH:6][CH2:7]1,83.41807
5961,6992,[CH3:1][C@:2]([C:3]#[N:4])([CH2:5][NH2:6])[OH:7]>>[CH3:1][C@:2]1([C:3]#[N:4])[CH2:5][NH:6]1.[OH2:7],77.79172
5962,6993,[N:2]#[C:3][C@:6]([CH2:5][NH2:4])([CH3:7])[OH:8]>>[H:1]/[N:2]=[C:3]1\[NH:4][CH2:5][C@@:6]1([CH3:7])[OH:8],91.96543
5963,6994,[CH3:1][C@:2]([OH:3])([C:5]#[N:4])[CH2:6][NH2:7]>>[CH3:1][C@:2]1([OH:3])[N:4]=[C:5]1[CH2:6][NH2:7],73.99234
5964,6995,[NH2:2][CH2:3][C@@:4]([CH3:5])([OH:6])[C:7]#[N:8]>>[H:1]/[N:2]=[CH:3]/[C@@:4]([CH3:5])([OH:6])[C:7]#[N:8].[H:9][H:10],102.02496
5965,6996,[CH3:1][C@:2]([OH:3])([C:4]#[N:5])[CH2:6][NH2:7]>>[CH3:1][C@H:2]([OH:3])[C:4]#[N:5].[CH:6][NH2:7],71.27282
5966,6997,[NH:1]1[CH:2]=[CH:3][C@H:4]([CH3:5])[C:6]1=[O:7]>>[NH2:1]/[CH:2]=[CH:3]\[C@@H:4]1[CH2:5][C:6]1=[O:7],91.70449
5967,6998,[CH3:1][C@@H:2]1[C:3](=[O:7])[NH:4][CH:5]=[CH:6]1>>[CH3:1]/[CH:2]=[C:3]1/[NH:4][CH:5]=[CH:6][O:7]1,124.79711
5968,6999,[CH3:1][C@H:2]1[CH:3]=[CH:4][NH:5][C:6]1=[O:7]>>[CH3:1][C@H:2]1[CH:3]=[CH:4][N:5]=[C:6]1[OH:7],50.20373
5969,7000,[C:1]1(=[O:2])[NH:4][CH:5]=[CH:6][C@@H:7]1[CH3:8]>>[C-:1]#[O+:2].[H:3]/[N:4]=[CH:5]/[CH:6]=[CH:7]/[CH3:8],55.97962
5970,7001,[CH3:1][C@@H:2]1[C:5](=[O:6])[NH:4][CH:3]=[CH:7]1>>[CH3:1][C@H:2]1[CH:3]=[NH+:4][C:5]([O-:6])=[CH:7]1,71.13061
5971,7002,[NH:2]1[CH:3]=[CH:4][C@H:5]([CH3:7])[C:6]1=[O:8]>>[H:1]/[N:2]=[CH:3]/[CH:4]=[CH:5]\[C:6]([CH3:7])=[O:8],59.04005
5972,7003,[NH:2]1[C:3](=[O:4])[C@@H:7]([CH3:8])[CH:6]=[CH:5]1>>[H:1]/[N:2]=[C:3]1\[O:4][CH:5]=[CH:6][C@@H:7]1[CH3:8],115.60098
5973,7004,[CH3:1][C@@H:2]1[C:3](=[O:4])[NH:5][CH:6]=[CH:7]1>>[CH3:1][C:2]1=[C:3]([O-:4])[NH2+:5][CH:6]=[CH:7]1,66.11443
5974,7005,[CH3:1][C@H:2]1[CH:3]=[CH:4][NH:5][C:6]1=[O:7]>>[CH3:1][C:2]1=[CH:3][CH:4]=[N:5][C:6]1=[O:7].[H:8][H:9],79.71127
5975,7006,[CH3:1][C@H:2]1[CH:3]=[CH:4][NH:5][C:6]1=[O:7]>>[CH3:1][C@H:2]1[CH:3]=[C-:4][NH:5][C+:6]1[OH:7],125.98721
5976,7007,[CH3:1][C@@H:2]1[C:3](=[O:4])[NH:5][CH:6]=[CH:7]1>>[CH3:1][C:2]1=[C:3]([O-:4])[NH+:5]=[CH:6][CH2:7]1,49.17355
5977,7008,[CH3:1][C@H:5]1[CH:4]=[CH:3][NH:2][C:6]1=[O:7]>>[CH3:1][NH+:2]1[CH:3]=[CH:4][CH:5]=[C:6]1[O-:7],73.6352
5978,7009,[CH3:1][C@H:2]1[CH:3]=[CH:4][NH:5][C:6]1=[O:7]>>[CH3:1][C@H:2]1[C-:3]=[CH:4][NH:5][C+:6]1[OH:7],129.13086
5979,7010,[CH3:1][C@H:2]1[CH:3]=[CH:4][NH:5][C:6]1=[O:7]>>[CH3:1][C@H:2]1[CH2:3][C-:4]=[NH+:5][C:6]1=[O:7],59.51245
5980,7012,[CH3:1][C@H:2]1[CH:4]=[CH:3][NH:5][C:6]1=[O:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4]1.[NH:5]=[C:6]=[O:7],114.60339
5981,7013,[NH:2]1[CH:3]=[CH:4][C@H:5]([CH3:6])[C:7]1=[O:8]>>[H:1]/[N:2]=[CH:3]/[CH:4]=[C:5](/[CH3:6])[CH:7]=[O:8],50.59673
5982,7014,[NH:2]1[CH:3]=[CH:4][C@H:7]([CH3:8])[C:5]1=[O:6]>>[H:1]/[N:2]=[CH:3]/[C@@H:4]1[C:5](=[O:6])[C@H:7]1[CH3:8],66.47407
5983,7015,[CH:1]1=[CH:2][C@H:6]([CH3:7])[C:4](=[O:5])[NH:3]1>>[CH2:1]=[C:2]1[NH:3][C:4](=[O:5])[C@H:6]1[CH3:7],115.3322
5984,7016,[CH3:1][C@H:2]1[CH:3]=[CH:4][NH:5][C:6]1=[O:7]>>[CH3:1][C@H:2]1[CH2:3][CH:4]=[N:5][C:6]1=[O:7],78.4001
5985,7017,[CH3:1][C@@:2]12[C@@H:3]([CH2:4][CH2:5]1)[CH2:7][O:6]2>>[CH3:1][C:2][C@H:3]1[CH2:4][CH2:5][O:6][CH2:7]1,103.59127
5986,7018,[CH3:1][C@@:5]12[C@@H:2]([CH2:3][CH2:4]1)[CH2:7][O:6]2>>[CH3:1][C@H:2]1[CH2:3][CH2:4][C-:5]=[O+:6][CH2:7]1,105.96422
5987,7019,[CH3:1][C@:2]12[C@H:3]([CH2:4][O:5]1)[CH2:6][CH2:7]2>>[CH3:1][C:2]1=[C:3]([CH2:4][OH:5])[CH2:6][CH2:7]1,107.38978
5988,7020,[CH2:1]1[O:2][C@@:3]2([CH3:4])[CH2:5][CH2:6][C@@H:7]12>>[CH-:1]=[O+:2][C:3]1([CH3:4])[CH2:5][CH2:6][CH2:7]1,81.44995
5989,7021,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]2>>[CH3:1][C:2]1=[CH:3][CH2:4][C@H:5]1[CH2:6][OH:7],56.65969000000001
5990,7022,[CH2:1]1[CH2:2][C@@:3]2([CH3:4])[C@@H:5]1[CH2:6][O:7]2>>[CH3:1][CH2:2][C@@:3]1([CH3:4])[C:5][CH2:6][O:7]1,73.25742
5991,7023,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]2>>[CH3:1][C:2][CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]1,99.0119
5992,7024,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]2>>[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[C-:6]=[O+:7]2.[H:8][H:9],85.32353
5993,7025,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]2>>[CH3:1][C@H:2]1[CH2:3][CH2:4][C:5][CH2:6][O:7]1,68.29473
5994,7027,[CH3:1][C@:4]12[CH2:3][CH2:2][C@H:5]1[CH2:6][O:7]2>>[CH4:1].[CH2:2]1[CH2:3][C:4]2=[C:5]1[CH2:6][O:7]2,127.58227
5995,7028,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]2>>[CH3:1][C@:2]12[CH2:3][CH:4]=[C:5]1[CH2:6][O:7]2.[H:8][H:9],119.3206
5996,7029,[CH2:1]1[CH2:2][C@H:3]2[CH2:4][O:5][C@@:6]12[CH3:7]>>[CH3:1][CH2:2][C@H:3]1[CH-:4][O+:5]=[C:6]1[CH3:7],76.03555
5997,7030,[CH3:1][C@:5]12[CH2:2][CH2:3][C@H:4]1[CH2:7][O:6]2>>[CH3:1][CH2:2][CH2:3][C@@H:4]1[C-:5]=[O+:6][CH2:7]1,113.65726
5998,7031,[CH2:1]1[C@@H:2]2[CH2:3][CH2:4][C@:5]2([CH3:6])[O:7]1>>[CH:1][C@@H:2]1[CH2:3][CH2:4][C@:5]1([CH3:6])[OH:7],71.32831999999998
5999,7032,[CH3:1][C@@:5]12[O:2][CH2:3][C@@H:4]1[CH2:7][CH2:6]2>>[CH3:1][O:2][CH2:3][C@H:4]1[C:5][CH2:6][CH2:7]1,120.63023
6000,7033,[C@@H:1]12[CH2:2][CH2:3][C@:4]1([CH3:5])[O:7][CH2:6]2>>[CH:1][CH2:2][CH2:3][C@@:4]1([CH3:5])[CH2:6][O:7]1,85.67899
6001,7034,[CH2:1]1[C@H:2]2[CH2:3][O:4][C@@:5]2([CH3:6])[CH2:7]1>>[CH:1][C@H:2]1[CH2:3][O:4][C:5]1([CH3:6])[CH3:7],79.0942
6002,7035,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6][O:7]2>>[CH3:1][C@@:2]12[CH2:3][C@@H:4]1[C@H:5]2[CH2:6][OH:7],70.89794
6003,7036,[CH2:1]1[O:2][C@@H:3]([C@@H:5]([CH3:6])[OH:7])[CH2:4]1>>[CH-:1]=[O+:2][C@H:3]([CH3:4])[C@@H:5]([CH3:6])[OH:7],81.35540999999998
6004,7037,[C@@H:1]([OH:2])([CH3:3])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH3:1][OH:2].[CH:3][C@H:4]1[CH2:5][CH2:6][O:7]1,122.60507
6005,7038,[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH3:1][C@H:2]1[O:3][C@@H:4]1[CH2:5][CH2:6][OH:7],58.26354
6006,7039,[CH2:1]1[CH2:2][C@H:3]([C@@H:5]([CH3:6])[OH:7])[O:4]1>>[CH2:1]=[CH:2][C@@H:3]([OH:4])[C@@H:5]([CH3:6])[OH:7],83.06494
6007,7040,[CH3:1][C@@H:3]([OH:2])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH4:1].[OH:2][C:3][C@H:4]1[CH2:5][CH2:6][O:7]1,80.23956
6008,7041,[CH2:1]1[C@H:4]([C@@H:3]([CH3:2])[OH:5])[O:7][CH2:6]1>>[CH2:1]=[CH:2][C@@H:3]([CH3:4])[OH:5].[CH2:6]=[O:7],58.1395
6009,7042,[CH3:1][C@@H:3]([OH:2])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH4:1].[O:2]=[CH:3][C@H:4]1[CH2:5][CH2:6][O:7]1,86.65101999999997
6010,7043,[CH2:1]1[O:2][C@@H:6]([C@@H:5]([CH3:4])[OH:7])[CH2:3]1>>[CH-:1]=[O+:2][CH2:3][CH2:4][C@@H:5]([CH3:6])[OH:7],119.97919
6011,7044,[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][CH2:6][O:7]1.[H:8][H:9],85.86915
6012,7046,[CH3:1][C@@H:2]([OH:3])[C@@H:4]1[O:5][CH2:6][CH2:7]1>>[CH3:1][C@@:2]1([OH:3])[C@@H:4]2[O:5][CH2:6][C@H:7]12.[H:8][H:9],111.83112
6013,7047,[CH2:1]1[CH2:2][O:3][C@H:4]1[C@@H:6]([CH3:5])[OH:7]>>[CH2:1]1[CH2:2][O:3][CH2:4]1.[CH3:5][CH:6]=[O:7],89.54077
6014,7048,[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH3:1][C:2](=[O:3])[CH2:4][CH2:5][CH2:6][OH:7],55.2456
6015,7049,[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH2:5][CH2:6][O:7]1>>[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH2:5][C-:6]=[O+:7]1.[H:8][H:9],84.79541
6016,7050,[CH3:1][C@H:2]([C@H:3]1[CH2:4][CH2:5][O:6]1)[OH:7]>>[CH3:1]/[CH:2]=[C:3]1\[CH2:4][CH2:5][O:6]1.[OH2:7],73.60341
6017,7052,[NH:2]1[CH2:3][C@H:4]2[O:5][C@H:6]2[C:7]1=[O:8]>>[H:1]/[N:2]=[CH:3]/[C@H:4]1[O:5][C@H:6]1[CH:7]=[O:8],98.67346
6018,7053,[O:1]=[C:2]1[NH:3][CH2:4][C@H:5]2[O:6][C@@H:7]12>>[O:1]=[C:2]1[NH+:3]=[C-:4][C@H:5]2[O:6][C@@H:7]12.[H:8][H:9],85.71457
